words,tags,length
"2157,438,2632,2987,2785,2531,838,1810,2058,1888,3106,838,3494,3639,2157,3455,438,2632,2987,1912,222,1610,1845,394,393,270,496,931,2234,438,2632,2987,2971,3249,2509,1475,2167,3639,2448,91,1554,2632,2987,3907,69,2193,909,2187,557,438,3735,1590,3074,393,775,3907,3810,393,1540,3907,2508,534,2448,3027,1554,557,3074,1434,610,438,2044,743,804,1455,431,2419,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",78
"3614,181,1273,438,2632,2987,3907,0,1059,0,2732,3639,2448","1,2,2,2,2,2,2,2,2,2,2,3,0",13
"2157,438,2632,2987,3907,3274,393,2785,2531,838,1810,2058,610,1017,2814,3803,713,393,2946,3249,2509,1475,2167,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",25
"3614,3338,1273,438,2632,2987,3865,270,3249,69,2193,496,931,2234,393,2946,3249,2509,1475,2167,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",22
"3614,2202,438,2632,2987,3907,610,3274,393,375,2531,2604,838,1810,2058,610,1017,713,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",20
"3614,3338,1273,438,2632,2987,2785,3338,2531,838,219,393,2058,2509,1475,2167,438,2632,2987,2737,3106,438,0,792,0,713,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",28
"2632,2987,3865,270,496,931,2234,393,2946,3249,2509,1667,2167,3639,2632,2987,1029,477,3106,2604,838,1810,3830,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",25
"3614,3338,1273,438,2632,2987,3835,2531,838,1810,2058,1273,2737,3106,792,713,393,1540,804,1455,91,2732,393,2632,2987,3249,2509,1475,2167,393,1570,2763,2509,2169,1009,438,2206,1318,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",40
"2157,438,2632,2987,2167,2721,2509,1475,393,2632,2987,1029,2157,2544,3539,393,2632,2987,2835,393,2157,3797,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",24
"2157,438,2632,2987,2167,2721,2509,1475,393,2632,2987,1029,2157,2544,3539,393,2632,2987,2835,393,2157,3797,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",24
"3614,181,1273,438,2632,2987,3907,3274,393,1029,2509,1475,1383,438,477,3106,838,1810,2058,610,1017,713,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",24
"2449,1273,1028,2234,2961,393,2157,438,2632,2987,2785,2531,1810,393,2058,610,286,0,374,2419,2978,438,2493,2509,507,1750,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",28
"2157,438,2632,2987,3907,3410,393,1029,2531,838,1810,393,2058,2509,1475,2167,438,1273,2737,3106,54,3494,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",24
"2157,438,2632,2987,3907,0,1059,0,2732,393,2785,2531,838,1810,2058,2234,438,3797,3106,54,3494,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",23
"3614,181,1273,438,2632,2987,3865,270,496,931,2234,2946,3249,2509,1475,2167,3639,2632,2987,2785,181,1273,2544,727,438,838,1810,2058,610,0,1815,0,2419,438,2509,507,3106,438,838,3494,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",42
"2157,2632,2987,2785,623,2950,2990,2946,1039,987,438,2604,838,1810,2058,291,610,1877,3334,0,2630,0,828,3012,1734,3538,3418,438,393,2632,2987,582,2058,291,610,1877,3334,0,3273,0,828,1704,3639,2448,2096,837,610,3249,2632,2987,219,0,1985,0,2732,2978,1450,2814,3797,2636,393,3614,623,804,799,3329,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",68
"2449,1133,500,2234,2961,393,2157,438,2632,2987,1540,3907,3410,393,3865,174,1027,3614,623,1512,610,438,2111,3074,3047,158,393,2946,3249,2509,1475,2167,3639,2157,438,2632,2987,1029,2157,2544,3539,393,2632,2987,2835,393,2157,3797,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",50
"2157,438,2632,2987,3907,610,3274,393,2785,2531,838,219,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,3,0",14
"2157,438,2632,2987,3907,1029,13,438,2604,838,1810,2058,610,3334,1506,2419,2978,438,2493,2509,507,3106,792,713,393,2946,2721,2509,1475,2167,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",32
"3614,3338,1273,438,2632,2987,3907,0,91,0,2732,393,496,2202,438,2632,2987,2076,393,2946,3249,2509,1475,2167,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",26
"2157,438,2632,2987,3907,3274,393,1029,2509,1475,2167,438,477,2701,393,2058,610,1017,713,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",21
"2157,438,2632,2987,3907,0,1059,0,2732,1957,3264,0,2732,1027,0,1626,0,2732,3557,3639,2632,2987,3865,270,3249,69,2193,496,931,2234,2946,3249,2509,1475,2167,3639,2448,2449,1273,1028,2234,2961,393,2785,2531,1810,393,931,219,799,3329,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",53
"2157,438,2632,2987,3907,2058,610,286,0,100,0,2419,2978,438,2493,2268,507,3106,2814,2058,610,286,0,1815,2419,2978,438,2493,2268,507,3106,393,3434,2632,2987,3249,2268,1667,2167,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",41
"2157,438,2632,2987,3907,3274,393,1029,2157,2544,3539,3639,2448,2268,507,1196,3614,2531,3249,2217,438,432,3106,3639,2990,2234,428,1196,3614,2531,3249,848,1957,3686,1957,3651,1821,2217,3012,1512,2157,2234,438,807,164,158,1704,438,432,3106,3639,3312,2970,3107,432,438,1511,3106,393,1620,2763,3434,992,1342,1239,3907,432,3106,3639,2448,2157,1667,438,2206,3792,3907,527,2206,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",80
"2157,438,2632,2987,3907,3274,3639,2632,2987,2785,2531,838,1810,3830,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",16
"3614,131,1273,438,2632,2987,3907,0,1059,0,2732,393,2785,131,1273,2544,822,2058,1412,0,1059,418,2509,507,3106,838,3494,3639,2448,3614,131,1273,438,2509,507,3106,1957,2509,992,3015,1957,2509,3543,1957,2990,3335,1027,2509,1888,3634,2763,181,1273,438,13,3907,422,1193,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",60
"2157,438,2632,2987,3865,174,3249,69,2193,496,3614,623,2234,393,1540,804,1455,3410,3639,2632,2987,3249,2509,1475,2167,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",27
"2157,438,2632,2987,3907,610,3274,393,2785,2531,838,219,393,2058,610,1017,713,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",19
"3614,3338,1273,438,2632,2987,804,1455,0,91,0,2732,393,3865,270,3249,69,2193,496,931,2234,2946,3249,2509,2814,2581,1475,2167,3639,2448,3153,3338,1273,1028,2234,2961,393,2785,3338,2531,1810,393,931,219,799,3329,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",48
"2157,438,2632,2987,3907,0,91,0,2732,393,2946,2167,2721,2509,1475,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",17
"2157,438,2632,2987,3907,3274,3639,2448,2449,1273,1028,2234,2961,393,2785,2531,1810,393,931,219,799,3329,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",24
"931,3249,1039,987,2946,1108,1072,2990,2978,393,1029,2268,13,438,838,1810,799,3329,3639,2448,2157,438,2632,2987,2721,2268,1667,2167,393,1029,2268,13,438,838,1810,2058,1888,3106,54,3494,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",42
"2157,438,2632,2987,1540,3907,3410,393,2449,1133,500,2234,2961,393,1029,2157,2544,822,2058,2157,2234,3797,3106,54,3494,393,3865,174,496,3614,623,3249,69,2193,3047,158,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",38
"2157,438,2632,2987,3907,0,1059,0,2732,393,2785,2531,838,219,1193,393,2946,3249,2509,1475,2167,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",23
"2157,438,2632,2987,3865,270,3249,69,2193,496,931,2234,393,2946,3249,2509,1475,2167,3639,1029,2509,1475,1383,438,477,3106,838,1810,2058,2737,147,3106,54,3494,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",36
"2157,438,2632,2987,3907,3274,393,2785,2531,838,219,393,2946,3249,2509,1475,2167,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",19
"2157,438,2632,2987,3907,1029,13,438,2604,838,1810,2058,610,3334,1815,2419,2978,438,2493,2509,507,3106,792,2193,393,2946,2721,2509,1475,2167,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",32
"2157,438,2632,2987,1293,2785,2531,1810,2058,610,286,0,1264,1957,3656,1957,3586,1957,657,2419,438,2268,507,3106,0,1985,0,2358,393,270,3249,69,2193,1639,1578,69,3085,958,3639,2157,438,2632,2987,1029,2531,1810,3830,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",49
"2157,438,2632,2987,3865,174,3249,69,2193,496,3614,623,2234,393,2946,3249,2573,1667,2167,393,1540,3410,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",24
"2157,438,2632,2987,804,1455,0,91,0,2732,393,3865,174,3249,69,2193,496,3614,623,2234,2946,3249,2509,2814,220,106,2167,3639,2448,2449,1273,1028,2234,2961,393,2785,2531,1810,393,3614,623,219,799,3329,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",46
"2157,2632,2987,3907,0,91,0,2732,393,1029,13,438,2604,838,1705,1197,1046,2509,507,3106,3012,1109,1704,438,0,792,0,713,3639,2448,3249,3123,2632,2987,1434,1391,931,2971,1281,610,3545,3237,2427,394,2285,2448,837,931,1281,2978,1039,270,2427,1391,270,1067,3123,2632,2987,1434,876,931,428,1725,2990,393,1620,2157,2971,605,3680,0,91,0,2732,534,837,931,1281,2978,804,1039,270,2427,393,931,2803,1608,3795,270,3639,2448,2157,1540,1639,605,3680,2058,610,286,0,1623,0,2419,2978,438,2493,2509,507,3106,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",112
"837,270,1578,2436,1074,438,524,164,393,931,3249,1039,987,2946,1108,2100,2990,2978,393,2785,3338,2531,438,838,1810,799,3329,534,837,270,1578,1647,428,2990,164,393,931,3249,1039,987,2946,1108,1072,2990,2978,393,2785,3338,2531,438,838,1810,799,3329,3639,2448,3614,3338,1273,438,2632,2987,2721,2509,1667,2167,393,2785,3338,2531,438,838,1810,2058,610,286,2564,2419,2978,438,2493,2268,507,3106,54,3494,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",88
"2157,438,2632,2987,1029,2531,438,1311,0,792,0,2692,2058,610,286,2725,1965,2978,2493,2268,507,3106,438,1311,0,792,0,713,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",30
"3614,3338,1273,438,2632,2987,2167,2721,2509,1475,393,2632,2987,2785,3338,1273,2544,3539,3639,2448,170,0,0,3338,1273,3797,0,0,752,251,1756,2188,2193,393,3614,3338,1273,3797,2285,2448,3142,1957,2202,2632,2987,2835,1957,3797,2814,390,3907,456,1074,2632,534,2448,3009,1957,174,2071,3183,3614,3338,1273,534,2448,2669,1957,3614,3338,1273,2632,2987,2835,534,2448,1102,1957,2202,1733,3338,1273,2234,438,3449,3797,1756,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",89
"3614,3338,1273,438,2632,2987,3432,2202,438,2632,2987,3639,2448","1,2,2,2,2,2,2,2,2,2,2,3,0",13
"2157,438,2632,2987,1029,13,1810,2058,2737,3106,438,54,3494,393,2157,438,2737,3106,2167,2721,2001,2509,1475,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",25
"2157,438,2632,2987,3907,3274,3639,2448","1,2,2,2,2,2,3,0",8
"2157,438,2632,2987,3907,91,2732,393,2785,2531,1810,2058,1888,3106,438,792,713,3639,2448,3123,2268,1888,3106,2814,984,393,931,1281,1039,393,1570,270,89,2427,3012,594,1579,1704,2193,432,438,680,876,931,428,2427,2990,2978,393,2157,2971,605,3680,91,2732,3639,2157,438,3486,2427,743,3907,3281,2419,3012,594,141,1704,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",70
"3614,131,1273,438,2632,2987,3907,3274,393,2785,131,1273,2544,2692,2058,610,1017,713,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",20
"3614,3338,1273,438,2632,2987,2167,2721,2509,1475,393,2632,2987,2785,3338,1273,2544,3539,3639,2448,699,0,3338,1273,3797,0,0,752,251,1756,2188,2193,393,3614,3338,1273,3797,2285,2448,3142,1957,2202,2632,2987,2835,1957,3797,2814,390,3907,456,1074,2632,534,2448,3009,1957,174,2071,3183,3614,3338,1273,534,2448,2669,1957,3614,3338,1273,2632,2987,2835,534,2448,1102,1957,2202,1733,3338,1273,2234,438,3449,3797,1756,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",88
"2157,438,2632,2987,1293,2864,1957,2618,1957,2508,1957,2058,610,743,1298,443,2419,2814,3091,2419,438,1273,2544,432,3106,2489,54,3494,393,1926,362,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",33
"2157,2632,2987,3907,3410,393,2449,1133,500,2234,2961,393,1029,2157,2544,822,2058,2157,2234,3797,3106,54,3494,393,3865,174,496,3614,623,3249,69,2193,3047,158,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",36
"3614,2202,438,2632,2987,3907,3410,393,1029,2509,1475,1383,438,477,3106,838,1810,2058,2234,438,3797,3106,54,3494,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",26
"2157,2632,2987,3907,3274,393,2946,2167,2721,2509,1475,3639,2448","1,2,2,2,2,2,2,2,2,2,2,3,0",13
"3614,3338,1273,438,2632,2987,496,2202,2076,3639,2448","1,2,2,2,2,2,2,2,2,3,0",11
"2157,438,2632,2987,1540,3907,3410,393,2763,2509,2814,2581,1475,2167,438,2632,2987,1318,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",20
"3614,181,1273,438,2632,2987,1540,3907,0,91,0,2732,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,3,0",14
"931,3249,1039,987,2946,1108,1072,2990,2978,393,2785,3338,2531,438,838,1810,799,3329,3639,2448,3614,3338,1273,438,2632,2987,3907,76,2058,2354,393,270,2698,1578,3085,2188,399,3614,3338,1273,438,2632,2987,3639,3614,3338,1273,438,2632,2987,2721,2268,1667,2167,393,2785,3338,2531,438,838,1810,2058,1888,3106,54,3494,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",68
"2157,438,2632,2987,2785,2531,438,838,1810,2058,610,3274,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,3,0",14
"2157,438,2632,2987,1293,0,470,0,2732,1027,0,3723,0,2732,393,3865,174,1027,3614,623,2234,2946,3249,2509,1475,2167,3639,3614,623,1029,13,438,838,1810,219,799,3329,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",39
"3614,3338,1273,438,2632,2987,3865,270,3249,69,2193,496,931,2234,393,2946,3249,2509,1475,2167,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",22
"2157,438,2632,2987,3865,174,496,3614,623,2234,2946,3249,2157,1667,2167,393,1029,2157,2544,147,3106,838,1810,2058,2234,438,3797,3106,438,54,3494,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",33
"2157,438,2632,2987,3907,3274,393,2785,2531,838,1810,2058,610,1017,713,393,2946,3249,2509,1475,2167,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",23
"2157,438,2632,2987,3865,174,1027,3614,623,2234,393,993,3237,3614,623,1386,438,69,2686,393,2234,438,2632,2987,2971,3249,2509,1475,2167,3639,2632,2987,2785,2531,438,838,219,393,2058,2737,3106,438,54,3797,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",46
"3614,3338,1273,438,2632,2987,2785,3338,2531,838,219,393,2058,2509,1475,2167,438,2632,2987,2737,3106,438,0,792,0,713,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",28
"2449,1273,1028,2234,2961,393,3614,3338,1273,438,2632,2987,496,2202,438,2632,2987,2076,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",20
"3614,2632,438,2632,2987,3907,3410,393,1029,174,153,2990,393,3614,623,1039,987,2946,2169,2509,438,2604,838,1810,2058,2737,3106,54,3494,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",31
"3614,3338,1273,438,2632,2987,496,2202,438,2632,2987,2076,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,3,0",14
"3614,131,1273,438,2632,2987,2785,131,2531,1810,2058,181,1273,1342,732,2990,2234,428,1750,393,3259,2632,2987,3865,270,496,931,2234,2946,2721,2509,1475,2167,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",35
"3614,2632,438,2632,2987,3865,174,1027,3614,623,2234,2946,2721,2509,1475,2167,3639,2448,3614,623,2490,2157,3726,438,3329,1029,174,153,1072,2990,393,3614,623,1039,987,2946,2169,2509,438,2604,838,1810,2058,2737,3106,54,3797,3639,2448","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",49
