words,tags,length
"270,1957,610,2814,1205,2586,3019,2978,2653,3249,1422,2539,3795,3614,623,3639,2448,3312,270,1957,610,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,931,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,892,931,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,931,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",92
"174,1957,610,2814,1205,2586,3019,2978,2653,3249,1422,2539,3795,3614,623,3639,2448,3312,174,1957,610,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,3614,623,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,2734,623,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,3614,623,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",94
"270,1957,610,1821,1205,2653,3249,2586,3019,752,822,0,1059,0,3841,3795,931,393,1619,393,1851,799,2453,3795,2257,282,931,1902,438,2757,1957,1771,3387,1925,745,393,892,2921,2642,1662,438,2257,2400,3639,270,1957,610,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2030,3387,2622,438,393,931,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,892,931,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",100
"174,2814,1205,2586,3019,2978,2653,3249,0,1059,0,3841,3795,3614,623,3639,2448,3312,174,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,3614,623,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,2734,623,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,3614,623,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",92
"2157,438,174,393,610,2814,1205,2586,3019,2978,2653,3249,1422,2539,3795,931,3639,2448,3312,174,393,610,2814,1205,3754,1821,2921,1969,614,3269,3795,931,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,931,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,892,931,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,931,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",94
"270,1957,610,2814,1205,2586,3019,752,2978,2653,3249,1422,2539,3795,931,3639,2448,3312,270,1957,610,2814,1205,3754,1821,2921,1969,614,3269,3795,931,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,931,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,892,931,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,270,198,614,3269,3795,892,804,3124,931,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",95
"174,1957,610,2814,1205,2653,3249,2586,3019,752,2978,0,1059,0,3841,3795,3614,623,3639,2448,837,174,1957,610,2814,1205,3754,2814,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,3614,623,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,2734,623,2036,3449,150,2004,3269,2586,2814,2653,3269,2586,3019,752,2814,198,614,3269,3795,892,804,3124,3614,623,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",98
"174,1957,610,2814,1205,1851,3249,2586,3019,752,822,0,1059,0,3841,3795,3614,623,3639,2448,3741,174,1957,610,2814,1205,3754,2814,2921,1969,614,3269,3795,3614,623,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,3614,623,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,2734,623,2036,3449,150,2004,3269,2586,2814,2653,3269,2586,3019,752,393,2814,198,614,3269,3795,892,804,3124,3614,623,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",101
"270,2814,1205,2586,3019,2978,2653,3249,0,1059,0,3841,3795,931,3639,2448,3312,270,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,931,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,892,931,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,931,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",89
"174,2814,1205,2586,3019,2978,2653,3249,0,1059,0,3841,3795,3614,623,3639,2448,3312,174,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,3614,623,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,2734,623,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,3614,623,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",92
"270,2814,1205,2653,1029,2586,3019,752,822,0,1059,0,3841,3795,3614,623,3639,2448,3312,270,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,3614,623,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,2734,623,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,3614,623,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",93
"174,1957,610,2814,1205,2586,3019,2978,2653,3249,0,1059,0,3841,3795,3614,623,3639,2448,3312,174,1957,610,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,3614,623,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,2734,623,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,3614,623,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",96
"174,2814,1205,2586,3019,2978,2653,3249,0,1059,0,3841,3795,3614,623,3639,2448,3312,174,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,3614,623,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,2734,623,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,3614,623,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",92
"270,1821,1205,2586,3019,752,2978,2653,3249,0,1059,0,3841,3795,931,3639,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,931,2490,1668,158,438,1864,804,799,2936,438,1392,393,892,931,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,931,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",84
"270,1957,610,1821,1205,2653,3249,2586,3019,752,822,0,1059,0,3841,3795,931,393,1619,393,1851,799,2453,3795,2257,282,931,1902,438,2757,1957,1771,3387,1925,745,393,892,2921,2642,1662,438,2257,2400,3639,270,1957,610,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2030,3387,2622,438,393,931,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,892,931,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",100
"174,2814,1205,2653,3249,2586,3019,2978,0,1059,0,3841,3795,3614,623,3639,2448,3312,174,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,3614,623,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,2734,623,2036,1377,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,3614,623,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",92
"270,2814,1205,2586,3019,752,2978,393,2653,3269,3795,931,3639,2448,837,270,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,931,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,892,931,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,931,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",87
"270,2814,1205,2586,3019,2978,2653,3249,0,1059,0,3841,3795,931,3639,2448,3312,270,2814,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,931,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,892,931,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,931,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",89
"2578,270,1957,610,1957,1205,2814,3449,1676,161,2687,438,818,3249,2586,3019,752,822,1059,3841,3795,1431,661,393,1619,270,1957,610,1957,1205,2814,3449,1676,161,2687,438,818,521,2453,2257,3795,282,1431,661,1902,438,988,1957,1771,3387,745,393,2921,2642,1662,438,3795,2257,2400,3639,2448,3312,270,1957,610,1957,1205,2814,3449,1676,161,2687,438,818,3754,1821,2921,1969,614,3269,3795,1431,661,393,282,3019,438,1629,1957,3764,1957,2882,2030,3387,2622,438,393,1431,661,2490,1668,158,438,1864,393,804,799,2936,438,1392,393,892,1431,661,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,1431,661,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",148
"270,1078,1957,610,2814,1205,2586,3019,752,2978,2653,3249,0,1059,0,410,2539,3795,1438,3639,2448,3312,270,1078,1821,1205,3754,1821,2921,1969,614,3269,3795,393,282,3019,438,1629,1957,3764,1957,2023,2030,3387,2622,438,393,1438,2490,1668,158,438,1864,393,804,799,701,1821,2936,438,1392,3639,892,1438,2036,3449,150,2004,3269,2586,1821,2653,3269,2586,3019,752,1821,789,3269,3795,892,804,3124,1438,158,3019,438,1629,1957,3764,1957,2023,2030,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",97
