words,tags,length
"1934,549,2737,3278,2468,2620,2699,968,2278,2460,3551,3015,2135,3551,3278,3424,373,1379,2417,1151,2406,656,3715,2746,372,2927,1934,549,2737,1946,917,372,1625,3278,2468,2620,2699,2737,728,1379,2417,2891,3600,2795,2891,1497,2135,3551,3812,3715,2746,3864,2927,1934,549,2737,1946,2035,2171,372,1625,946,917,3864,1625,3278,2468,2699,2737,728,1379,2417,2891,3600,2795,2891,3207,2135,3551,3812,3715,2746,2805,2927,1934,549,2737,1946,2035,2171,3864,1625,3278,2699,2737,728,1379,2417,2891,3600,2795,2135,3551,2587,3715,399,0,1969,0,3232,0,544,0,321,0,3821,0,3161,0,3402,3805,3887,2077,2415,601,2891,2078,3278,2836,549,2737,2135,2891,3130,439,3696,2806,3776,1486,2891,3598,3278,2737,2135,2891,2795,439,943,2339,3696,2806,2363,3805,2587,3715","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",155
"2836,2930,3440,621,1401,549,2737,2891,3278,2468,895,1091,2135,3551,2891,3354,656,3715,2746,372,2927,3300,3825,549,2891,3541,359,3174,1100,3812,3715,2746,3864,2927,549,3562,3167,3869,1602,312,2891,1,2034,3812,3715,2746,2805,2927,549,2992,3283,1673,3167,2417,1151,2648,1529,3864,32,1738,3278,946,549,1738,1059,1570,544,2891,3287,3812,3715,2746,1859,2927,549,3515,1837,264,2532,1237,2746,3187,2927,3812,3715,2746,1479,2927,549,794,3352,2746,2340,2927,3278,526,1164,2582,1909,3352,2746,1074,2927,264,3352,526,2582,3411,2746,283,2927,2891,906,2746,1628,2927,3812,3715,2746,168,2927,188,3174,3473,3174,2317,264,764,2758,3812,3715,2746,2919,2927,1796,3174,1229,264,3313,2587,3715,3151,2827,539,2746,372,2927,587,3440,1401,549,2737,2891,3278,3283,1151,2406,2587,2468,2460,549,2891,3117,2832,549,2737,1946,3283,2891,2971,2587,3715,3151,2827,2607,3440,1401,549,2737,2891,3278,3283,1151,2406,3278,2468,2460,2963,2832,549,2737,1946,3283,2891,2971,2587,3715","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",197
"1133,373,1379,2417,3157,394,3278,1934,549,1133,0,200,0,1625,2979,2746,895,37,0,200,0,1625,2927,2925,264,366,3306,1194,415,1946,3278,2836,1888,373,1379,2417,943,2891,1112,1739,993,2992,3151,1529,720,3711,394,2737,3278,2468,2199,1379,2417,2891,3600,2795,2135,1124,3912,3551,648,0,1158,3551,3015,3278,373,1379,2417,1151,2406,2587,3715,1133,373,1379,2417,3157,394,3278,1934,549,1133,0,200,0,1625,564,2746,37,0,200,0,1625,2927,366,3306,1194,415,1946,3278,2836,1888,373,1379,2417,943,2891,1112,1739,993,2992,3151,1529,720,3711,394,2737,3278,2468,2199,1379,2417,2891,3600,2795,2135,1124,3912,3551,648,0,1158,3551,3015,3278,373,1379,2417,1151,2406,2587,3715","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",143
"647,3130,1934,549,2725,2162,3283,3913,3278,2468,2620,2699,3126,2029,2135,647,3130,3278,3424,3283,2406,2587,3715,3551,1934,549,1133,3283,3157,394,2737,3278,2468,2620,2699,968,568,2891,2297,805,2135,3551,3278,3424,3283,2406,656,3715,40,1906,3230,549,2737,1946,2891,3126,2029,3812,3715,40,683,3230,549,2737,1946,3283,2891,2971,2587,3715,116,389,2029,993,389,2278,3887,3232,1279,2891,3278,1124,3126,2029,648,2322,3130,2135,1946,3283,2891,3600,2795,1848,2891,3232,1279,2029,1798,2029,2891,3126,1874,1029,2587,3715,116,389,2029,993,389,2278,3887,660,1279,2891,3278,1124,3126,2029,648,2322,3130,2135,1946,3283,2891,3600,2795,1848,2891,660,1279,2029,1798,2029,2891,3126,1874,1029,2587,3715,3916,3594,3130,2891,3072,1798,2135,3555,3009,1124,2019,0,3130,3072,648,3419,1124,2097,0,3130,2891,2135,648,2587,3715,489,2963,3072,3130,2135,1946,3278,533,2963,1339,1124,591,0,399,233,3458,648,1179,3440,3278,2468,2620,1133,2963,2620,2101,2673,2746,37,1430,2135,2137,1844,452,2891,2029,2927,251,1607,1951,3278,162,293,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",212
"1133,3283,3157,394,3278,533,549,2737,3278,2468,2620,2460,3551,3015,2135,2667,2795,2891,3551,3278,3283,2406,2587,3715","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",24
"1934,549,1133,3283,2582,2118,394,2737,3278,373,1870,2699,3283,943,2891,258,549,2891,2795,2135,3551,3278,3424,3825,258,549,2891,1172,2587,3715","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",30
"1942,549,2737,3278,3897,2620,2699,968,981,2891,2297,805,2460,3015,2135,3551,656,3715,372,2736,549,2737,1946,3635,587,2006,1313,2035,389,2891,2111,2029,3812,3715,3864,2736,549,2737,1946,3635,2891,2971,2587,3715,3635,2992,549,2737,1730,1151,2406,2587,3715","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0",53
"372,2736,1934,549,2722,913,3078,1802,2195,3068,1401,2737,264,2390,2746,1473,2390,2891,3205,2927,3278,373,1870,2620,2699,3283,3126,2029,1133,1225,2035,2050,2891,2725,3130,1951,2135,2737,264,2390,3130,3278,3283,2406,3812,3715,3864,2736,1934,549,2836,1112,1739,1401,2737,264,2390,3278,3167,2722,913,3078,1802,1951,2836,3068,1401,2737,264,2390,3278,373,1870,2699,3283,887,405,2891,2029,2135,2737,264,2390,3130,3278,3424,2135,1811,969,2795,2251,2891,2971,3278,3283,2406,2587,3715,373,1870,1133,1091,2827,3170,2891,3424,3278,2620,893,2135,2891,3130,987,1225,2622,2891,2029,2587,3715","0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",119
"1934,549,2549,3283,2773,2118,3634,1133,1427,3905,2232,1505,2737,3278,2468,2620,2699,3283,737,2891,3600,2795,519,3283,3126,2029,1874,2135,3551,3278,3283,2406,2587,3715,1934,549,2549,3283,2773,2118,3634,1133,1427,3905,2232,394,2746,1258,1427,3905,2232,3493,2927,2737,3278,2468,2620,2699,3126,2101,2029,2135,3551,3278,3283,2406,2587,3715","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",68
"1934,3283,943,2891,1430,2050,2278,3887,660,565,3278,549,1731,2725,2162,2398,1430,2050,3493,3278,993,3283,2582,3278,2468,2980,1430,2050,2068,714,1093,2891,0,1419,2460,1430,3015,2135,1430,3278,714,1093,2627,1525,2587,3715,1430,2050,3493,3278,2144,3773,2134,1430,2050,3493,3419,1430,2050,2278,1848,2587,1934,3283,943,1430,2050,2278,3887,3232,565,2891,3278,940,1430,2050,3493,3247,3643,1430,2050,3493,3278,3050,2134,1430,2050,3493,1133,564,562,2891,2251,3493,3812,1934,3283,943,1430,2050,2278,3887,660,565,2891,3278,940,1430,2050,3493,3247,3643,1430,2050,3493,3278,437,2134,1430,2050,3493,1133,564,566,2891,2251,3493,2587,1942,1035,526,2251,2891,3025,3493,3278,940,636,258,660,1994,1495,3887,2251,3493,2587,3715,2134,1430,2050,3493,3278,2466,3283,356,2171,0,2805,0,3643,3159,1951,2891,414,1495,3278,993,336,1430,3015,1133,2350,571,394,3277,2448,2824,2468,2587,2963,2769,1891,1430,3015,3278,3557,3244,2699,3283,943,3277,2134,1430,2050,3493,2587,427,0,3864,0,3048,3916,1430,3015,2891,3278,940,1430,3015,1983,3277,3025,3493,3247,3643,1430,2050,3493,2587,1133,2134,1430,2050,3493,2979,3278,1430,3015,3486,559,2134,1430,2050,3493,2448,2824,2468,3812,1461,3643,1430,2050,3493,0,68,1894,801,0,2479,3278,1430,3015,2494,559,2134,1430,2050,3493,2587,3715,1430,3015,3277,264,559,2134,1430,2050,3493,2448,2824,2468,2891,3278,1934,1132,987,837,2891,2134,1430,2050,3493,3342,2468,1209,258,1132,2891,341,3278,940,636,258,1132,987,837,2891,2134,1430,2050,3493,3247,3643,1430,2050,3493,3812,1934,1132,987,837,2891,2134,1430,2050,3493,3690,264,2888,2468,1209,258,1132,2891,341,3278,940,636,2468,1209,258,1132,2891,3047,3247,3643,1430,2050,3493,2587,1430,3015,3277,264,559,2134,1430,2050,3493,2891,2824,399,2403,2468,2891,3278,3825,2468,895,3151,1151,2587,2134,1430,2050,3493,3277,811,3278,264,2836,2607,3835,2407,1848,2891,3278,3073,1430,3015,2208,2134,1430,2050,3493,2587,3715,1430,2050,2278,3278,22,3649,3419,660,565,3278,336,2963,1133,601,1946,1092,3299,3427,3283,2891,1430,2050,2278,3278,2448,1133,3905,1006,837,2587,1430,2050,2278,3486,559,3278,2963,3486,1133,2134,1430,2050,2414,2460,2468,2246,2513,3072,2587,2468,1209,2513,3072,1951,3278,2620,1257,1133,3905,3167,3288,1006,170,3167,3466,146,3278,559,2891,356,937,636,170,3167,146,987,837,2891,937,3422,2587,3715,3551,549,2737,3278,2468,2460,3551,3015,2135,3551,3278,3283,2406,2587,3551,10,3887,968,981,1677,987,2891,2297,805,656,3715,2746,372,2927,549,2737,54,2671,2417,2891,714,1093,3812,3715,2746,3864,2927,2963,2035,405,2891,3283,2891,2029,2587,1934,3283,3733,3223,2050,714,1093,2891,3278,233,2144,1225,2963,1313,2035,3072,2050,2891,1677,3812,1934,3283,3733,1430,2050,2891,3278,233,2144,1225,1430,3015,1313,2035,2050,2891,1430,10,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",560
"734,0,2510,0,1625,2891,714,2232,3493,734,0,1431,0,1625,2891,714,2232,3493,2135,3551,1951,3278,373,3635,2406,2587,3715","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",27
"1133,373,3635,2773,2118,394,3278,2468,1091,1881,3170,656,3715,2725,1430,842,913,3078,2162,549,734,0,1472,0,1625,2891,714,2232,466,2746,37,2927,3278,1934,549,2725,3278,2468,562,1133,373,3635,2891,714,2232,3493,2699,2930,1486,2460,549,2135,2725,1430,3278,216,2725,1430,2620,1133,714,1930,2171,2016,1951,2135,656,3715,2725,1430,1661,3600,2795,1792,2768,3391,2746,3341,2927,1792,1419,1883,975,2992,549,734,0,1345,0,1625,2891,714,2232,1217,2746,37,2927,2162,549,734,0,1472,0,1625,2891,714,2232,466,2746,37,2927,3278,1934,549,2725,3278,2468,562,1133,373,3635,2891,714,2232,3493,2699,2930,1486,2135,1883,975,656,3715,1883,975,1661,3600,2795,1792,2768,3391,2746,3341,2927,1792,1419,647,2218,719,549,2725,2162,734,0,3463,0,1625,2891,714,2232,3493,3278,373,1870,2322,2930,1486,2135,647,2218,719,3278,373,3635,2406,2587,3715,647,2218,719,1661,3600,2795,1792,2768,3391,2746,3341,2927,1792,3808,2725,1430,3174,1883,975,3174,647,2218,719,1942,895,2050,3278,2620,846,2725,3130,1811,2229,3278,2448,2199,1870,1848,2891,2725,3130,1811,1458,2745,1382,2278,1811,955,3278,1133,373,3635,2406,264,2725,3130,3015,3072,1946,2135,2587,3715,43,2609,549,1133,373,3635,356,2746,264,1994,3762,2927,1529,0,1754,0,3711,2195,3068,2737,3278,373,1870,2620,1363,2233,2963,3198,2891,373,3635,2891,2029,3278,373,3635,2406,2587,709,0,1754,0,3711,2891,937,1569,43,2609,2587,549,2836,1190,2746,302,2261,0,2357,2927,1401,2737,3278,526,43,2609,2587,3715,43,3548,3151,2104,3278,373,1870,2322,2930,2278,293,656,3715,3551,549,2737,2468,2620,2699,2930,787,2297,805,2135,3551,3278,373,3635,2406,2587,3715,2746,372,2927,3604,2029,1792,2737,1946,2891,2035,2768,3807,792,1792,620,3812,3715,2746,3864,2927,706,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",359
